_RAJ2000,_DEJ2000,Star,RAJ2000,DEJ2000,o_Vmag,Vmag,e_Vmag,B-V,e_B-V,U-B,e_U-B,V-R,e_V-R,R-I,e_R-I,V-I,e_V-I,Nd,Omag,Emag,Jmag,Fmag,Nmag
102.8792,-0.3164,98 562,06 51 31,-00 18 59,2,12.1850004196167,0.00279999990016222,0.5220000147819519,0.004900000058114529,-0.0020000000949949026,0.0035000001080334187,0.3050000071525574,0.00139999995008111,0.30300000309944153,0.00139999995008111,0.6069999933242798,0.0,1,13.0600004196167,12.390000343322754,13.470000267028809,12.390000343322754,11.489999771118164
102.8833,-0.4406,98 563,06 51 32,-00 26 26,10,14.161999702453613,0.005100000184029341,0.41600000858306885,0.008500000461935997,-0.1899999976158142,0.007300000172108412,0.2939999997615814,0.004399999976158142,0.31700000166893005,0.007899999618530273,0.6100000143051147,0.008200000040233135,5,14.770000457763672,14.279999732971191,15.069999694824219,14.279999732971191,13.729999542236328
102.8917,-0.1911,98 978,06 51 34,-00 11 28,46,10.571999549865723,0.001500000013038516,0.609000027179718,0.0008999999845400453,0.09399999678134918,0.0015999999595806003,0.3490000069141388,0.000699999975040555,0.32199999690055847,0.0008999999845400453,0.6710000038146973,0.0012000000569969416,38,11.100000381469727,10.380000114440918,10.880000114440918,10.350000381469727,10.140000343322754
102.9125,-0.4439,98 L1,06 51 39,-00 26 38,3,15.67199993133545,0.007499999832361937,1.2430000305175781,0.04619999974966049,0.7760000228881836,0.09759999811649323,0.7300000190734863,0.010999999940395355,0.7120000123977661,0.02539999969303608,1.4450000524520874,0.03180000185966492,2,17.030000686645508,15.15999984741211,16.719999313354492,15.15999984741211,14.300000190734863
102.9167,-0.3531,98 L2,06 51 40,-00 21 11,1,15.859000205993652,0.0,1.340000033378601,0.0,1.496999979019165,0.0,0.7540000081062317,0.0,0.5720000267028809,0.0,1.3270000219345093,0.0,1,16.989999771118164,15.430000305175781,16.969999313354492,15.430000305175781,14.579999923706055
102.9167,-0.4286,98 581,06 51 40,-00 25 43,7,14.555999755859375,0.02459999918937683,0.23800000548362732,0.02800000086426735,0.16099999845027924,0.019999999552965164,0.11800000071525574,0.019300000742077827,0.24400000274181366,0.019700000062584877,0.3610000014305115,0.01549999974668026,3,15.029999732971191,14.789999961853027,15.34000015258789,14.789999961853027,14.289999961853027
102.9167,-0.4453,98 580,06 51 40,-00 26 43,4,14.727999687194824,0.025499999523162842,0.367000013589859,0.01850000023841858,0.30300000309944153,0.01850000023841858,0.2409999966621399,0.012500000186264515,0.3050000071525574,0.04600000008940697,0.546999990940094,0.039500001817941666,2,14.960000038146973,14.65999984741211,15.350000381469727,14.65999984741211,14.039999961853027
102.925,-0.255,98 L3,06 51 42,-00 15 18,4,14.61400032043457,0.014499999582767487,1.9359999895095825,0.026499999687075615,1.8370000123977661,0.14499999582767487,1.090999960899353,0.008999999612569809,1.0470000505447388,0.007000000216066837,2.1419999599456787,0.010999999940395355,2,16.530000686645508,13.760000228881836,16.299999237060547,13.760000228881836,12.550000190734863
102.925,-0.2764,98 L4,06 51 42,-00 16 35,2,16.332000732421875,0.057999998331069946,1.343999981880188,0.032499998807907104,1.0859999656677246,0.34290000796318054,0.9359999895095825,0.020500000566244125,0.7850000262260437,0.03680000081658363,1.7259999513626099,0.057999998331069946,2,17.350000381469727,15.039999961853027,17.200000762939453,15.039999961853027,14.260000228881836
102.9292,-0.2647,98 1002,06 51 43,-00 15 53,4,14.567999839782715,0.005499999970197678,0.5740000009536743,0.006500000134110451,-0.027000000700354576,0.010999999940395355,0.3540000021457672,0.007000000216066837,0.3790000081062317,0.012500000186264515,0.7329999804496765,0.013000000268220901,2,15.180000305175781,14.140000343322754,15.479999542236328,14.140000343322754,13.75
102.9292,-0.3725,98 590,06 51 43,-00 22 21,4,14.642000198364258,0.010999999940395355,1.3519999980926514,0.012000000104308128,0.8529999852180481,0.05249999836087227,0.753000020980835,0.004999999888241291,0.746999979019165,0.010499999858438969,1.5,0.013500000350177288,2,16.09000015258789,14.359999656677246,16.059999465942383,14.359999656677246,13.319999694824219
102.9542,-0.3428,98 614,06 51 49,-00 20 34,2,15.673999786376953,0.042399998754262924,1.062999963760376,0.04740000143647194,0.39899998903274536,0.031099999323487282,0.8339999914169312,0.022600000724196434,0.6449999809265137,0.03680000081658363,1.4800000190734863,0.057999998331069946,1,16.489999771118164,14.850000381469727,16.079999923706055,14.850000381469727,14.039999961853027
102.9583,-0.3547,98 618,06 51 50,-00 21 17,14,12.722999572753906,0.005100000184029341,2.191999912261963,0.007499999832361937,2.1440000534057617,0.030700000002980232,1.253999948501587,0.0035000001080334187,1.1510000228881836,0.0031999999191612005,2.4070000648498535,0.0044999998062849045,7,15.020000457763672,11.319999694824219,14.6899995803833,11.319999694824219,10.0
102.9667,-0.3378,98 624,06 51 52,-00 20 16,2,13.810999870300293,0.014100000262260437,0.7910000085830688,0.024000000208616257,0.39399999380111694,0.00419999985024333,0.4169999957084656,0.00139999995008111,0.40400001406669617,0.021199999377131462,0.8220000267028809,0.01979999989271164,1,14.789999961853027,13.779999732971191,15.010000228881836,13.779999732971191,13.0600004196167
102.9708,-0.3461,98 626,06 51 53,-00 20 46,2,14.758000373840332,0.0071000000461936,1.406000018119812,0.00279999990016222,1.0670000314712524,0.043800000101327896,0.8059999942779541,0.009200000204145908,0.8159999847412109,0.020500000566244125,1.6239999532699585,0.011300000362098217,1,16.25,14.510000228881836,16.1200008392334,14.510000228881836,13.329999923706055
102.9708,-0.3675,98 627,06 51 53,-00 22 03,2,14.899999618530273,0.006399999838322401,0.6890000104904175,0.017000000923871994,0.07800000160932541,0.008500000461935997,0.42800000309944153,0.000699999975040555,0.3869999945163727,0.01269999984651804,0.8169999718666077,0.01269999984651804,1,15.420000076293945,14.670000076293945,15.800000190734863,14.670000076293945,13.859999656677246
102.9833,-0.3492,98 634,06 51 56,-00 20 57,2,14.607999801635742,0.00419999985024333,0.6470000147819519,0.004900000058114529,0.12300000339746475,0.01269999984651804,0.38199999928474426,0.011300000362098217,0.3720000088214874,0.01769999973475933,0.7570000290870667,0.006399999838322401,1,15.229999542236328,14.739999771118164,15.680000305175781,14.739999771118164,13.84000015258789
102.9958,-0.3592,98 642,06 51 59,-00 21 33,2,15.289999961853027,0.019099999219179153,0.5709999799728394,0.04529999941587448,0.3179999887943268,0.012000000104308128,0.3019999861717224,0.01979999989271164,0.3930000066757202,0.002099999925121665,0.6970000267028809,0.01769999973475933,1,15.880000114440918,15.239999771118164,16.040000915527344,15.239999771118164,14.40999984741211
103.0083,-0.4558,98 185,06 52 02,-00 27 21,45,10.53600025177002,0.0017999999690800905,0.20200000703334808,0.0008999999845400453,0.11299999803304672,0.0032999999821186066,0.10899999737739563,0.0010000000474974513,0.12399999797344208,0.0013000000035390258,0.23100000619888306,0.0017999999690800905,37,10.739999771118164,10.390000343322754,10.609999656677246,10.369999885559082,10.270000457763672
103.0125,-0.355,98 646,06 52 03,-00 21 18,1,15.83899974822998,0.0,1.059999942779541,0.0,1.4259999990463257,0.0,0.5830000042915344,0.0,0.5040000081062317,0.0,1.090000033378601,0.0,1,16.760000228881836,15.289999961853027,16.610000610351562,15.289999961853027,14.529999732971191
103.0167,-0.455,98 193,06 52 04,-00 27 18,44,10.029999732971191,0.001500000013038516,1.1799999475479126,0.0007999999797903001,1.1519999504089355,0.002300000051036477,0.6150000095367432,0.0010999999940395355,0.5370000004768372,0.0007999999797903001,1.152999997138977,0.001500000013038516,35,11.649999618530273,9.25,10.739999771118164,9.170000076293945,8.40999984741211
103.0208,-0.3053,98 653,06 52 05,-00 18 19,65,9.538999557495117,0.00139999995008111,-0.004000000189989805,0.00039999998989515007,-0.0989999994635582,0.0008999999845400453,0.008999999612569809,0.000699999975040555,0.00800000037997961,0.000699999975040555,0.017000000923871994,0.0010999999940395355,50,9.470000267028809,9.510000228881836,9.5,9.520000457763672,9.550000190734863
103.0208,-0.3278,98 650,06 52 05,-00 19 40,31,12.270999908447266,0.0020000000949949026,0.15700000524520874,0.00139999995008111,0.10999999940395355,0.004100000020116568,0.07999999821186066,0.0015999999595806003,0.0860000029206276,0.002199999988079071,0.16599999368190765,0.0027000000700354576,20,12.020000457763672,12.300000190734863,12.170000076293945,12.3100004196167,12.420000076293945
103.0208,-0.3661,98 652,06 52 05,-00 21 58,2,14.817000389099121,0.011300000362098217,0.6110000014305115,0.02969999983906746,0.12600000202655792,0.01769999973475933,0.2759999930858612,0.04529999941587448,0.33899998664855957,0.024000000208616257,0.6179999709129333,0.022600000724196434,1,15.380000114440918,14.979999542236328,15.75,14.979999542236328,14.039999961853027
103.0417,-0.3928,98 666,06 52 10,-00 23 34,25,12.732000350952148,0.0034000000450760126,0.164000004529953,0.00279999990016222,-0.004000000189989805,0.00419999985024333,0.09099999815225601,0.00419999985024333,0.1080000028014183,0.003000000026077032,0.20000000298023224,0.004800000227987766,14,13.25,13.399999618530273,13.65999984741211,13.399999618530273,12.710000038146973
103.05,-0.3061,98 671,06 52 12,-00 18 22,27,13.385000228881836,0.003700000001117587,0.9679999947547913,0.004800000227987766,0.718999981880188,0.01080000028014183,0.574999988079071,0.0032999999821186066,0.49399998784065247,0.0035000001080334187,1.0709999799728394,0.004600000102072954,15,14.5,13.069999694824219,14.329999923706055,13.069999694824219,12.399999618530273
103.05,-0.3214,98 670,06 52 12,-00 19 17,32,11.930000305175781,0.0015999999595806003,1.3559999465942383,0.0017999999690800905,1.312999963760376,0.005799999926239252,0.7229999899864197,0.0017999999690800905,0.652999997138977,0.0012000000569969416,1.375,0.002300000051036477,19,13.600000381469727,11.0600004196167,13.449999809265137,11.0600004196167,10.4399995803833
103.0583,-0.3225,98 676,06 52 14,-00 19 21,17,13.067999839782715,0.0031999999191612005,1.1460000276565552,0.004100000020116568,0.6660000085830688,0.010700000450015068,0.6830000281333923,0.001500000013038516,0.6729999780654907,0.021800000220537186,1.3519999980926514,0.0031999999191612005,8,14.3100004196167,12.829999923706055,14.3100004196167,12.829999923706055,11.289999961853027
103.0583,-0.3281,98 675,06 52 14,-00 19 41,44,13.39799976348877,0.0026000000070780516,1.909000039100647,0.0035000001080334187,1.9359999895095825,0.028300000354647636,1.0820000171661377,0.0017999999690800905,1.0019999742507935,0.0017999999690800905,2.0850000381469727,0.002400000113993883,21,15.1899995803833,12.960000038146973,15.130000114440918,12.960000038146973,11.020000457763672
103.0667,-0.3275,98 L5,06 52 16,-00 19 39,6,17.799999237060547,0.16329999268054962,1.899999976158142,0.32659998536109924,-0.10000000149011612,0.44909998774528503,3.0999999046325684,0.12250000238418579,2.5999999046325684,0.040800001472234726,5.800000190734863,0.12250000238418579,3,20.06999969482422,15.300000190734863,19.649999618530273,15.300000190734863,12.220000267028809
103.0708,-0.3283,98 682,06 52 17,-00 19 42,13,13.74899959564209,0.0038999998942017555,0.6320000290870667,0.0038999998942017555,0.09799999743700027,0.006399999838322401,0.3659999966621399,0.0017000000225380063,0.35199999809265137,0.0024999999441206455,0.7170000076293945,0.0038999998942017555,7,14.470000267028809,13.770000457763672,14.779999732971191,13.770000457763672,13.40999984741211
103.0792,-0.3386,98 685,06 52 19,-00 20 19,22,11.954000473022461,0.003000000026077032,0.46299999952316284,0.002099999925121665,0.09600000083446503,0.00279999990016222,0.28999999165534973,0.002300000051036477,0.2800000011920929,0.002099999925121665,0.5699999928474426,0.0034000000450760126,14,12.920000076293945,11.039999961853027,12.199999809265137,10.979999542236328,10.470000267028809
103.0792,-0.3928,98 688,06 52 19,-00 23 34,21,12.753999710083008,0.0032999999821186066,0.2930000126361847,0.002400000113993883,0.24500000476837158,0.008100000210106373,0.15800000727176666,0.003700000001117587,0.18000000715255737,0.004999999888241291,0.3370000123977661,0.007400000002235174,11,13.34000015258789,13.270000457763672,13.8100004196167,13.270000457763672,12.729999542236328
103.0833,-0.2375,98 1082,06 52 20,-00 14 15,3,15.010000228881836,0.005799999926239252,0.8349999785423279,0.013899999670684338,-0.0010000000474974513,0.02250000089406967,0.48500001430511475,0.002899999963119626,0.6190000176429749,0.013299999758601189,1.1019999980926514,0.016200000420212746,1,15.850000381469727,14.59000015258789,15.880000114440918,14.59000015258789,13.829999923706055
103.0875,-0.2639,98 1087,06 52 21,-00 15 50,12,14.439000129699707,0.004000000189989805,1.5950000286102295,0.014100000262260437,1.284000039100647,0.05920000001788139,0.9279999732971191,0.0035000001080334187,0.8820000290870667,0.004900000058114529,1.812000036239624,0.007199999876320362,5,16.1299991607666,13.880000114440918,15.90999984741211,13.880000114440918,12.84000015258789
